"Head X","Head Y","Head Z","Neck X","Neck Y","Neck Z","SpineShoulder X","SpineShoulder Y","SpineShoulder Z","SpineMid X","SpineMid Y","SpineMid Z","SpineBase X","SpineBase Y","SpineBase Z","ShoulderLeft X","ShoulderLeft Y","ShoulderLeft Z","ShoulderRight X","ShoulderRight Y","ShoulderRight Z","ElbowLeft X","ElbowLeft Y","ElbowLeft Z","ElbowRight X","ElbowRight Y","ElbowRight Z","WristLeft X","WristLeft Y","WristLeft Z","WristRight X","WristRight Y","WristRight Z","HipLeft X","HipLeft Y","HipLeft Z","HipRight X","HipRight Y","HipRight Z","KneeLeft X","KneeLeft Y","KneeLeft Z","KneeRight X","KneeRight Y","KneeRight Z","AnkleLeft X","AnkleLeft Y","AnkleLeft Z","AnkleRight X","AnkleRight Y","AnkleRight Z","Timestamp"
"-0.1436","0.1008","2.6128","-0.1550","0.0453","2.7180","-0.1550","0.0453","2.7180","-0.1500","-0.0451","2.6928","-0.1404","-0.3423","2.7255","-0.3401","0.0316","2.6983","0.0271","0.0710","2.7095","-0.4231","-0.2047","2.7348","0.1419","-0.1668","2.8050","-0.3636","-0.3604","2.6340","0.0355","-0.3035","2.6835","-0.2420","-0.3525","2.7166","-0.0384","-0.3320","2.7392","-0.2678","-0.4726","2.4700","0.0229","-0.4500","2.5006","-0.2253","-0.8614","2.5446","-0.0135","-0.8362","2.5487","00:28:27.826 AM"
"-0.1404","0.0930","2.5939","-0.1539","0.0366","2.6984","-0.1539","0.0366","2.6984","-0.1498","-0.0521","2.6679","-0.1418","-0.3462","2.7300","-0.3359","0.0162","2.6840","0.0271","0.0617","2.6880","-0.4230","-0.2204","2.7348","0.1544","-0.1664","2.7748","-0.3710","-0.3678","2.6238","0.0382","-0.3037","2.6695","-0.2472","-0.3550","2.7231","-0.0382","-0.3380","2.7440","-0.2739","-0.4693","2.4775","0.0223","-0.4459","2.4984","-0.2277","-0.8579","2.5374","-0.0135","-0.8371","2.5554","00:28:27.855 AM"
"-0.1356","0.0774","2.5436","-0.1521","0.0239","2.6678","-0.1521","0.0239","2.6678","-0.1496","-0.0580","2.6579","-0.1431","-0.3490","2.7374","-0.3331","0.0162","2.6420","0.0283","0.0508","2.6347","-0.4228","-0.2333","2.7137","0.1699","-0.1662","2.7598","-0.3787","-0.3828","2.6015","0.0382","-0.3083","2.6680","-0.2481","-0.3563","2.7301","-0.0380","-0.3400","2.7473","-0.2739","-0.4700","2.4775","0.0216","-0.4459","2.5008","-0.2258","-0.8579","2.5243","-0.0135","-0.8357","2.5550","00:28:27.888 AM"
"-0.1283","0.0536","2.4665","-0.1465","0.0061","2.5710","-0.1465","0.0061","2.5710","-0.1464","-0.0752","2.5778","-0.1436","-0.3557","2.7454","-0.3300","-0.0056","2.5755","0.0328","0.0245","2.5510","-0.4226","-0.2620","2.6645","0.1946","-0.1592","2.6810","-0.3803","-0.4109","2.5440","0.0497","-0.3103","2.6680","-0.2483","-0.3602","2.7394","-0.0380","-0.3546","2.7487","-0.2726","-0.4656","2.4845","0.0254","-0.4520","2.5110","-0.2354","-0.8653","2.5323","-0.0135","-0.8377","2.5537","00:28:27.921 AM"
"-0.1274","0.0273","2.4305","-0.1446","-0.0002","2.5373","-0.1446","-0.0002","2.5373","-0.1425","-0.0801","2.5778","-0.1411","-0.3594","2.7454","-0.3277","-0.0299","2.5378","0.0326","0.0189","2.5316","-0.4260","-0.2652","2.6343","0.2069","-0.1580","2.6316","-0.3789","-0.4260","2.5327","0.0497","-0.3110","2.6317","-0.2491","-0.3612","2.7394","-0.0346","-0.3555","2.7499","-0.2681","-0.4496","2.4928","0.0254","-0.4589","2.5062","-0.2380","-0.8679","2.5310","-0.0135","-0.8375","2.5513","00:28:27.956 AM"
"-0.1282","0.0201","2.3970","-0.1420","-0.0019","2.4928","-0.1420","-0.0019","2.4928","-0.1411","-0.0783","2.5397","-0.1411","-0.3594","2.7464","-0.3262","-0.0324","2.5030","0.0324","0.0193","2.4622","-0.4291","-0.2736","2.6038","0.2138","-0.1534","2.6145","-0.3792","-0.4385","2.5110","0.0510","-0.3148","2.6117","-0.2465","-0.3605","2.7438","-0.0346","-0.3555","2.7475","-0.2616","-0.4439","2.4862","0.0215","-0.4588","2.5058","-0.2398","-0.8713","2.5304","-0.0135","-0.8378","2.5500","00:28:27.989 AM"
"-0.1304","0.0163","2.3694","-0.1412","-0.0019","2.4788","-0.1412","-0.0019","2.4788","-0.1361","-0.0783","2.5286","-0.1372","-0.3569","2.7466","-0.3233","-0.0324","2.4718","0.0323","0.0173","2.4425","-0.4300","-0.2736","2.5690","0.2172","-0.1491","2.5788","-0.3792","-0.4338","2.5110","0.0555","-0.3142","2.6018","-0.2435","-0.3590","2.7345","-0.0295","-0.3555","2.7384","-0.2604","-0.4334","2.4844","0.0214","-0.4586","2.4968","-0.2403","-0.8733","2.5304","-0.0135","-0.8375","2.5500","00:28:28.021 AM"
"-0.1288","0.0103","2.3100","-0.1382","0.0043","2.4273","-0.1382","0.0043","2.4273","-0.1352","-0.0781","2.4695","-0.1356","-0.3567","2.6901","-0.3127","-0.0284","2.4274","0.0319","0.0182","2.3832","-0.4303","-0.2709","2.5040","0.2171","-0.1436","2.5257","-0.3739","-0.4393","2.4304","0.0566","-0.3088","2.5883","-0.2425","-0.3572","2.6968","-0.0294","-0.3522","2.7143","-0.2558","-0.4236","2.4625","0.0193","-0.4592","2.4698","-0.2411","-0.8851","2.5325","-0.0212","-0.8395","2.5400","00:28:28.055 AM"
"-0.1299","0.0210","2.2991","-0.1370","0.0068","2.4068","-0.1370","0.0068","2.4068","-0.1345","-0.0645","2.4494","-0.1348","-0.3470","2.6726","-0.3102","0.0068","2.3864","0.0317","0.0241","2.3758","-0.4312","-0.2628","2.4662","0.2184","-0.1436","2.4970","-0.3704","-0.4381","2.4132","0.0564","-0.3088","2.5837","-0.2422","-0.3474","2.6588","-0.0294","-0.3415","2.6835","-0.2549","-0.4296","2.4558","0.0189","-0.4608","2.4515","-0.2375","-0.8867","2.5228","-0.0212","-0.8446","2.5413","00:28:28.088 AM"
"-0.1296","0.0418","2.2703","-0.1355","0.0250","2.3778","-0.1355","0.0250","2.3778","-0.1325","-0.0535","2.4278","-0.1363","-0.3338","2.6684","-0.3088","0.0068","2.3760","0.0316","0.0432","2.3502","-0.4275","-0.2325","2.4480","0.2135","-0.1364","2.4798","-0.3694","-0.4237","2.4092","0.0545","-0.3039","2.5604","-0.2421","-0.3385","2.6567","-0.0294","-0.3291","2.6780","-0.2536","-0.4296","2.4455","0.0173","-0.4652","2.4515","-0.2360","-0.8867","2.5217","-0.0211","-0.8477","2.5297","00:28:28.121 AM"
"-0.1301","0.0668","2.2730","-0.1355","0.0343","2.3778","-0.1355","0.0343","2.3778","-0.1325","-0.0453","2.4241","-0.1365","-0.3338","2.6611","-0.3079","0.0273","2.3605","0.0348","0.0593","2.3465","-0.4208","-0.2231","2.4344","0.2114","-0.1344","2.4660","-0.3689","-0.4001","2.4015","0.0523","-0.3032","2.5520","-0.2406","-0.3385","2.6508","-0.0293","-0.3247","2.6660","-0.2463","-0.4380","2.4350","0.0141","-0.4704","2.4438","-0.2267","-0.8904","2.5192","-0.0256","-0.8489","2.5295","00:28:28.156 AM"
"-0.1306","0.1214","2.2337","-0.1308","0.0859","2.3642","-0.1308","0.0859","2.3642","-0.1319","0.0006","2.4059","-0.1392","-0.3123","2.6364","-0.3053","0.0719","2.3384","0.0380","0.1024","2.3330","-0.4095","-0.1698","2.4268","0.1811","-0.1216","2.4376","-0.3621","-0.3508","2.3794","0.0477","-0.2973","2.5372","-0.2439","-0.3152","2.6478","-0.0372","-0.3093","2.6267","-0.2373","-0.4652","2.4250","0.0122","-0.4713","2.4372","-0.2248","-0.8995","2.5142","-0.0290","-0.8486","2.5300","00:28:28.190 AM"
"-0.1319","0.1548","2.2342","-0.1263","0.1126","2.3537","-0.1263","0.1126","2.3537","-0.1316","0.0263","2.3993","-0.1411","-0.2908","2.6282","-0.3028","0.1007","2.3340","0.0380","0.1273","2.3260","-0.3989","-0.1481","2.4178","0.1659","-0.1182","2.4376","-0.3628","-0.3324","2.3798","0.0448","-0.2897","2.5248","-0.2447","-0.2914","2.6392","-0.0372","-0.2970","2.6190","-0.2396","-0.4748","2.4217","0.0040","-0.4693","2.4364","-0.2228","-0.8969","2.5142","-0.0290","-0.8477","2.5300","00:28:28.222 AM"
"-0.1313","0.1903","2.2210","-0.1272","0.1409","2.3423","-0.1272","0.1409","2.3423","-0.1310","0.0528","2.3925","-0.1432","-0.2709","2.6235","-0.3020","0.1311","2.3287","0.0380","0.1560","2.3212","-0.3989","-0.1361","2.3988","0.1485","-0.0984","2.4244","-0.3625","-0.3229","2.3760","0.0435","-0.2753","2.4850","-0.2517","-0.2713","2.6374","-0.0384","-0.2712","2.6089","-0.2368","-0.4742","2.4170","-0.0039","-0.4673","2.4335","-0.2228","-0.8988","2.5180","-0.0267","-0.8481","2.5300","00:28:28.257 AM"
"-0.1301","0.2257","2.2202","-0.1283","0.1707","2.3388","-0.1283","0.1707","2.3388","-0.1321","0.0798","2.3844","-0.1445","-0.2532","2.6203","-0.3024","0.1632","2.3238","0.0380","0.1827","2.3206","-0.3861","-0.1191","2.3840","0.1401","-0.0862","2.4208","-0.3625","-0.3051","2.3755","0.0418","-0.2612","2.4698","-0.2524","-0.2528","2.6268","-0.0396","-0.2537","2.6113","-0.2408","-0.4738","2.4159","-0.0072","-0.4625","2.4305","-0.2206","-0.9003","2.5231","-0.0264","-0.8464","2.5338","00:28:28.289 AM"
"-0.1310","0.3062","2.2203","-0.1291","0.2300","2.3364","-0.1291","0.2300","2.3364","-0.1357","0.1330","2.3719","-0.1486","-0.2197","2.6110","-0.3021","0.2216","2.3153","0.0397","0.2438","2.3210","-0.3794","-0.0461","2.3562","0.1009","-0.0136","2.4010","-0.3665","-0.2687","2.3762","0.0400","-0.2239","2.4424","-0.2541","-0.2234","2.6132","-0.0441","-0.2159","2.6098","-0.2406","-0.4735","2.4143","-0.0099","-0.4601","2.4340","-0.2223","-0.9011","2.5256","-0.0212","-0.8441","2.5328","00:28:28.323 AM"
"-0.1317","0.3456","2.2186","-0.1326","0.2585","2.3358","-0.1326","0.2585","2.3358","-0.1368","0.1679","2.3679","-0.1496","-0.2064","2.5988","-0.3036","0.2499","2.3132","0.0451","0.2708","2.3218","-0.3754","-0.0150","2.3567","0.0996","0.0143","2.4038","-0.3698","-0.2471","2.3748","0.0437","-0.2060","2.4327","-0.2550","-0.2101","2.5942","-0.0440","-0.2044","2.5996","-0.2402","-0.4725","2.4143","-0.0129","-0.4585","2.4344","-0.2219","-0.9032","2.5244","-0.0193","-0.8444","2.5336","00:28:28.356 AM"
"-0.1315","0.3841","2.2260","-0.1327","0.2854","2.3358","-0.1327","0.2854","2.3358","-0.1368","0.1804","2.3668","-0.1496","-0.1946","2.5731","-0.3045","0.2766","2.3130","0.0452","0.2981","2.3242","-0.3756","-0.0019","2.3542","0.0964","0.0487","2.4025","-0.3712","-0.2362","2.3760","0.0474","-0.1809","2.4313","-0.2552","-0.2046","2.5846","-0.0427","-0.1858","2.5766","-0.2439","-0.4726","2.4146","-0.0128","-0.4582","2.4333","-0.2267","-0.9044","2.5258","-0.0225","-0.8446","2.5342","00:28:28.390 AM"
"-0.1333","0.4215","2.2467","-0.1330","0.3109","2.3368","-0.1330","0.3109","2.3368","-0.1368","0.2015","2.3668","-0.1502","-0.1815","2.5395","-0.3045","0.3035","2.3130","0.0452","0.3219","2.3252","-0.3756","0.0378","2.3515","0.0972","0.0487","2.4038","-0.3751","-0.2010","2.3774","0.0451","-0.1809","2.4248","-0.2549","-0.1857","2.5599","-0.0440","-0.1816","2.5492","-0.2413","-0.4760","2.4169","-0.0129","-0.4609","2.4343","-0.2277","-0.9042","2.5283","-0.0225","-0.8476","2.5342","00:28:28.423 AM"
"-0.1369","0.4865","2.2810","-0.1333","0.3538","2.3420","-0.1333","0.3538","2.3420","-0.1356","0.2357","2.3664","-0.1456","-0.1731","2.5362","-0.3126","0.3566","2.3130","0.0454","0.3629","2.3332","-0.3756","0.0840","2.3505","0.0987","0.0910","2.4103","-0.3785","-0.1608","2.3824","0.0521","-0.1480","2.4244","-0.2530","-0.1776","2.5275","-0.0376","-0.1646","2.5285","-0.2373","-0.4796","2.4208","-0.0129","-0.4652","2.4334","-0.2304","-0.9024","2.5324","-0.0212","-0.8480","2.5351","00:28:28.457 AM"
"-0.1399","0.4987","2.2810","-0.1336","0.3723","2.3474","-0.1336","0.3723","2.3474","-0.1334","0.2518","2.3712","-0.1399","-0.1661","2.5300","-0.3130","0.3671","2.3130","0.0455","0.3838","2.3444","-0.3776","0.0924","2.3510","0.1031","0.1062","2.4180","-0.3814","-0.1445","2.3946","0.0650","-0.1175","2.4246","-0.2500","-0.1718","2.5275","-0.0301","-0.1604","2.5197","-0.2373","-0.4856","2.4285","-0.0129","-0.4677","2.4356","-0.2320","-0.9012","2.5356","-0.0212","-0.8480","2.5360","00:28:28.491 AM"
"-0.1496","0.5291","2.3036","-0.1347","0.4000","2.3668","-0.1347","0.4000","2.3668","-0.1308","0.2764","2.3746","-0.1336","-0.1448","2.4931","-0.3130","0.3911","2.3238","0.0457","0.4190","2.3522","-0.3773","0.1162","2.3577","0.1053","0.1240","2.4225","-0.3829","-0.1243","2.3984","0.0976","-0.0965","2.4250","-0.2412","-0.1504","2.5051","-0.0233","-0.1382","2.4972","-0.2364","-0.4995","2.4330","-0.0130","-0.4768","2.4458","-0.2326","-0.8942","2.5368","-0.0213","-0.8485","2.5383","00:28:28.524 AM"
"-0.1532","0.5440","2.3220","-0.1350","0.4127","2.3710","-0.1350","0.4127","2.3710","-0.1281","0.2841","2.3738","-0.1264","-0.1394","2.4857","-0.3130","0.4001","2.3270","0.0459","0.4261","2.3650","-0.3774","0.1162","2.3566","0.1108","0.1408","2.4268","-0.3828","-0.1209","2.3978","0.1058","-0.0965","2.4265","-0.2375","-0.1463","2.4753","-0.0202","-0.1355","2.4878","-0.2352","-0.5108","2.4342","-0.0130","-0.4893","2.4527","-0.2367","-0.8948","2.5378","-0.0213","-0.8491","2.5383","00:28:28.558 AM"
"-0.1599","0.5576","2.3275","-0.1348","0.4164","2.3710","-0.1348","0.4164","2.3710","-0.1274","0.2841","2.3758","-0.1264","-0.1394","2.4791","-0.3095","0.4034","2.3270","0.0461","0.4320","2.3748","-0.3776","0.1236","2.3564","0.1116","0.1408","2.4270","-0.3830","-0.1209","2.3992","0.1177","-0.0868","2.4278","-0.2336","-0.1432","2.4675","-0.0158","-0.1338","2.4858","-0.2305","-0.5128","2.4326","-0.0130","-0.5021","2.4610","-0.2328","-0.8925","2.5374","-0.0213","-0.8506","2.5438","00:28:28.592 AM"
"-0.1634","0.5646","2.3374","-0.1349","0.4164","2.3738","-0.1349","0.4164","2.3738","-0.1261","0.2865","2.3745","-0.1217","-0.1338","2.4701","-0.3085","0.4060","2.3293","0.0463","0.4388","2.3843","-0.3765","0.1249","2.3574","0.1146","0.1544","2.4282","-0.3830","-0.1193","2.4033","0.1177","-0.0772","2.4300","-0.2311","-0.1294","2.4567","-0.0126","-0.1312","2.4858","-0.2305","-0.5127","2.4313","-0.0131","-0.5067","2.4628","-0.2341","-0.8925","2.5399","-0.0213","-0.8590","2.5468","00:28:28.624 AM"
"-0.1639","0.5675","2.3491","-0.1350","0.4194","2.3748","-0.1350","0.4194","2.3748","-0.1244","0.2910","2.3784","-0.1190","-0.1263","2.4609","-0.3087","0.4076","2.3312","0.0464","0.4388","2.3897","-0.3723","0.1273","2.3578","0.1146","0.1575","2.4283","-0.3831","-0.1193","2.4020","0.1329","-0.0738","2.4327","-0.2259","-0.1282","2.4452","-0.0126","-0.1295","2.4782","-0.2263","-0.5156","2.4322","-0.0131","-0.5130","2.4632","-0.2345","-0.8939","2.5431","-0.0213","-0.8582","2.5468","00:28:28.661 AM"
"-0.1647","0.5683","2.3520","-0.1317","0.4197","2.3770","-0.1317","0.4197","2.3770","-0.1237","0.2917","2.3751","-0.1190","-0.1267","2.4604","-0.3084","0.4080","2.3334","0.0465","0.4502","2.3963","-0.3714","0.1286","2.3590","0.1146","0.1650","2.4276","-0.3829","-0.1191","2.3993","0.1329","-0.0659","2.4336","-0.2233","-0.1266","2.4449","-0.0126","-0.1280","2.4772","-0.2232","-0.5152","2.4310","-0.0131","-0.5177","2.4695","-0.2354","-0.8941","2.5518","-0.0213","-0.8585","2.5485","00:28:28.693 AM"
"-0.1655","0.5703","2.3572","-0.1284","0.4199","2.3785","-0.1284","0.4199","2.3785","-0.1220","0.2919","2.3745","-0.1174","-0.1275","2.4578","-0.3079","0.4082","2.3352","0.0465","0.4494","2.3962","-0.3697","0.1296","2.3591","0.1146","0.1687","2.4287","-0.3809","-0.1190","2.3982","0.1397","-0.0721","2.4393","-0.2221","-0.1273","2.4421","-0.0126","-0.1277","2.4752","-0.2231","-0.5163","2.4313","-0.0131","-0.5209","2.4730","-0.2337","-0.8945","2.5510","-0.0214","-0.8585","2.5488","00:28:28.726 AM"
"-0.1658","0.5717","2.3593","-0.1284","0.4205","2.3816","-0.1284","0.4205","2.3816","-0.1197","0.2896","2.3762","-0.1155","-0.1266","2.4582","-0.3081","0.4076","2.3366","0.0466","0.4489","2.3982","-0.3697","0.1298","2.3596","0.1146","0.1668","2.4287","-0.3784","-0.1190","2.3982","0.1379","-0.0655","2.4425","-0.2221","-0.1273","2.4421","-0.0076","-0.1253","2.4738","-0.2231","-0.5121","2.4313","-0.0131","-0.5196","2.4778","-0.2340","-0.8905","2.5515","-0.0213","-0.8582","2.5478","00:28:28.759 AM"
"-0.1722","0.5766","2.3772","-0.1283","0.4208","2.3817","-0.1283","0.4208","2.3817","-0.1189","0.2892","2.3771","-0.1125","-0.1281","2.4565","-0.3084","0.4059","2.3367","0.0466","0.4485","2.4010","-0.3695","0.1279","2.3675","0.1147","0.1649","2.4290","-0.3748","-0.1220","2.3980","0.1381","-0.0685","2.4507","-0.2205","-0.1286","2.4418","-0.0052","-0.1252","2.4728","-0.2236","-0.5122","2.4316","-0.0131","-0.5248","2.4783","-0.2353","-0.8900","2.5615","-0.0213","-0.8577","2.5465","00:28:28.793 AM"
"-0.1737","0.5806","2.3821","-0.1283","0.4208","2.3818","-0.1283","0.4208","2.3818","-0.1179","0.2892","2.3775","-0.1122","-0.1304","2.4576","-0.3085","0.4048","2.3375","0.0466","0.4496","2.4025","-0.3678","0.1247","2.3722","0.1147","0.1650","2.4293","-0.3748","-0.1264","2.3970","0.1363","-0.0686","2.4501","-0.2187","-0.1312","2.4446","-0.0052","-0.1296","2.4728","-0.2230","-0.5159","2.4314","-0.0131","-0.5272","2.4833","-0.2360","-0.8941","2.5646","-0.0213","-0.8585","2.5447","00:28:28.826 AM"
"-0.1756","0.5809","2.3851","-0.1283","0.4209","2.3815","-0.1283","0.4209","2.3815","-0.1177","0.2894","2.3772","-0.1117","-0.1319","2.4581","-0.3084","0.4049","2.3382","0.0467","0.4457","2.4035","-0.3647","0.1247","2.3753","0.1147","0.1608","2.4308","-0.3694","-0.1318","2.3964","0.1276","-0.0730","2.4500","-0.2163","-0.1312","2.4478","-0.0052","-0.1325","2.4703","-0.2235","-0.5173","2.4307","-0.0131","-0.5313","2.4833","-0.2362","-0.8922","2.5610","-0.0174","-0.8588","2.5428","00:28:28.860 AM"
"-0.1765","0.5823","2.3861","-0.1283","0.4210","2.3818","-0.1283","0.4210","2.3818","-0.1175","0.2893","2.3781","-0.1110","-0.1319","2.4575","-0.3086","0.4050","2.3384","0.0467","0.4459","2.4042","-0.3648","0.1247","2.3756","0.1147","0.1614","2.4322","-0.3680","-0.1340","2.3970","0.1254","-0.0763","2.4497","-0.2163","-0.1312","2.4476","-0.0052","-0.1324","2.4690","-0.2236","-0.5193","2.4390","-0.0131","-0.5300","2.4833","-0.2364","-0.8931","2.5715","-0.0213","-0.8581","2.5430","00:28:28.893 AM"
"-0.1768","0.5815","2.3864","-0.1284","0.4212","2.3830","-0.1284","0.4212","2.3830","-0.1172","0.2898","2.3784","-0.1107","-0.1318","2.4573","-0.3088","0.4053","2.3403","0.0467","0.4463","2.4066","-0.3646","0.1246","2.3756","0.1148","0.1615","2.4323","-0.3680","-0.1340","2.3970","0.1232","-0.0763","2.4500","-0.2163","-0.1312","2.4480","-0.0052","-0.1324","2.4670","-0.2239","-0.5175","2.4420","-0.0131","-0.5299","2.4776","-0.2364","-0.8931","2.5733","-0.0213","-0.8581","2.5427","00:28:28.927 AM"
"-0.1767","0.5838","2.3899","-0.1284","0.4212","2.3830","-0.1284","0.4212","2.3830","-0.1192","0.2900","2.3786","-0.1140","-0.1318","2.4575","-0.3091","0.4055","2.3418","0.0468","0.4465","2.4078","-0.3648","0.1247","2.3768","0.1148","0.1616","2.4336","-0.3680","-0.1341","2.3980","0.1232","-0.0763","2.4500","-0.2192","-0.1312","2.4487","-0.0096","-0.1324","2.4660","-0.2310","-0.5198","2.4498","-0.0131","-0.5301","2.4808","-0.2364","-0.8922","2.5732","-0.0213","-0.8576","2.5422","00:28:28.975 AM"
"-0.1771","0.5814","2.3931","-0.1287","0.4220","2.3878","-0.1287","0.4220","2.3878","-0.1221","0.2903","2.3802","-0.1188","-0.1317","2.4562","-0.3093","0.4060","2.3458","0.0468","0.4469","2.4092","-0.3649","0.1247","2.3788","0.1149","0.1653","2.4344","-0.3706","-0.1341","2.3990","0.1232","-0.0763","2.4500","-0.2223","-0.1312","2.4480","-0.0125","-0.1322","2.4653","-0.2316","-0.5240","2.4548","-0.0156","-0.5282","2.4756","-0.2340","-0.8877","2.5646","-0.0213","-0.8565","2.5423","00:28:28.994 AM"
"-0.1770","0.5816","2.3948","-0.1287","0.4223","2.3882","-0.1287","0.4223","2.3882","-0.1222","0.2903","2.3816","-0.1195","-0.1316","2.4557","-0.3094","0.4062","2.3460","0.0468","0.4469","2.4087","-0.3648","0.1237","2.3792","0.1119","0.1609","2.4355","-0.3756","-0.1341","2.3993","0.1232","-0.0763","2.4502","-0.2258","-0.1311","2.4450","-0.0125","-0.1322","2.4648","-0.2327","-0.5252","2.4540","-0.0156","-0.5281","2.4775","-0.2337","-0.8893","2.5647","-0.0213","-0.8565","2.5425","00:28:29.042 AM"
"-0.1767","0.5846","2.3959","-0.1288","0.4225","2.3908","-0.1288","0.4225","2.3908","-0.1230","0.2903","2.3827","-0.1210","-0.1311","2.4545","-0.3094","0.4064","2.3466","0.0468","0.4471","2.4090","-0.3696","0.1237","2.3794","0.1075","0.1609","2.4360","-0.3755","-0.1341","2.3993","0.1232","-0.0763","2.4502","-0.2296","-0.1310","2.4454","-0.0125","-0.1322","2.4648","-0.2327","-0.5252","2.4545","-0.0207","-0.5210","2.4775","-0.2302","-0.8840","2.5638","-0.0213","-0.8550","2.5426","00:28:29.062 AM"
"-0.1766","0.5830","2.3988","-0.1288","0.4227","2.3910","-0.1288","0.4227","2.3910","-0.1230","0.2897","2.3831","-0.1210","-0.1310","2.4536","-0.3095","0.4064","2.3472","0.0468","0.4471","2.4090","-0.3728","0.1238","2.3798","0.1075","0.1580","2.4360","-0.3753","-0.1341","2.3986","0.1233","-0.0763","2.4525","-0.2296","-0.1310","2.4452","-0.0125","-0.1322","2.4641","-0.2328","-0.5227","2.4566","-0.0207","-0.5180","2.4832","-0.2280","-0.8815","2.5585","-0.0213","-0.8538","2.5444","00:28:29.129 AM"
"-0.1763","0.5837","2.3970","-0.1290","0.4194","2.3927","-0.1290","0.4194","2.3927","-0.1230","0.2883","2.3844","-0.1210","-0.1304","2.4547","-0.3097","0.4069","2.3488","0.0468","0.4398","2.4097","-0.3728","0.1238","2.3802","0.1074","0.1601","2.4362","-0.3749","-0.1309","2.3943","0.1233","-0.0764","2.4523","-0.2297","-0.1310","2.4462","-0.0125","-0.1322","2.4644","-0.2324","-0.5229","2.4560","-0.0207","-0.5209","2.4833","-0.2260","-0.8794","2.5500","-0.0213","-0.8558","2.5440","00:28:29.163 AM"
"-0.1725","0.5814","2.3965","-0.1291","0.4156","2.3940","-0.1291","0.4156","2.3940","-0.1233","0.2857","2.3847","-0.1210","-0.1304","2.4536","-0.3097","0.4031","2.3490","0.0468","0.4400","2.4112","-0.3727","0.1238","2.3805","0.1074","0.1612","2.4350","-0.3744","-0.1292","2.3915","0.1233","-0.0763","2.4515","-0.2296","-0.1309","2.4450","-0.0125","-0.1322","2.4637","-0.2323","-0.5189","2.4525","-0.0207","-0.5192","2.4828","-0.2267","-0.8810","2.5545","-0.0213","-0.8568","2.5434","00:28:29.196 AM"
"-0.1690","0.5831","2.3955","-0.1291","0.4157","2.3940","-0.1291","0.4157","2.3940","-0.1234","0.2850","2.3846","-0.1210","-0.1303","2.4530","-0.3096","0.3993","2.3481","0.0468","0.4400","2.4120","-0.3727","0.1228","2.3807","0.1074","0.1601","2.4350","-0.3741","-0.1276","2.3893","0.1233","-0.0763","2.4508","-0.2295","-0.1309","2.4440","-0.0125","-0.1321","2.4632","-0.2323","-0.5188","2.4522","-0.0207","-0.5180","2.4844","-0.2304","-0.8829","2.5550","-0.0213","-0.8568","2.5434","00:28:29.230 AM"
"-0.1678","0.5855","2.3943","-0.1340","0.4157","2.3927","-0.1340","0.4157","2.3927","-0.1260","0.2850","2.3837","-0.1210","-0.1308","2.4533","-0.3098","0.3994","2.3490","0.0468","0.4390","2.4108","-0.3726","0.1249","2.3795","0.1074","0.1601","2.4352","-0.3738","-0.1260","2.3874","0.1233","-0.0763","2.4490","-0.2296","-0.1309","2.4450","-0.0125","-0.1320","2.4630","-0.2341","-0.5173","2.4522","-0.0207","-0.5163","2.4803","-0.2305","-0.8846","2.5562","-0.0213","-0.8564","2.5436","00:28:29.273 AM"
"-0.1684","0.5863","2.3923","-0.1364","0.4162","2.3960","-0.1364","0.4162","2.3960","-0.1265","0.2847","2.3853","-0.1220","-0.1308","2.4531","-0.3098","0.4032","2.3492","0.0394","0.4395","2.4135","-0.3725","0.1247","2.3794","0.1074","0.1654","2.4355","-0.3739","-0.1260","2.3882","0.1205","-0.0762","2.4455","-0.2298","-0.1308","2.4453","-0.0125","-0.1318","2.4580","-0.2381","-0.5180","2.4528","-0.0206","-0.5121","2.4662","-0.2280","-0.8765","2.5555","-0.0213","-0.8547","2.5433","00:28:29.297 AM"
"-0.1688","0.5894","2.3924","-0.1364","0.4164","2.3973","-0.1364","0.4164","2.3973","-0.1270","0.2844","2.3863","-0.1224","-0.1313","2.4533","-0.3098","0.4033","2.3495","0.0394","0.4387","2.4159","-0.3724","0.1246","2.3782","0.1074","0.1654","2.4355","-0.3741","-0.1306","2.3894","0.1154","-0.0762","2.4457","-0.2299","-0.1309","2.4462","-0.0125","-0.1318","2.4573","-0.2409","-0.5184","2.4546","-0.0207","-0.5110","2.4697","-0.2265","-0.8810","2.5555","-0.0213","-0.8572","2.5423","00:28:29.340 AM"
